review_id,transaction_id,user_id,product_id,rating,review_text,review_date,helpful_votes,cleaned_text,sentiment,sentiment_binary
R009896,T010767,U02308,P00179,1,Disappointed with this purchase.,2024-11-26 20:06:58.521103,49,disappointed purchase,0,0
R009897,T042923,U02185,P00941,4,Excellent product! Highly recommended.,2025-08-03 20:42:59.521103,6,excellent product highly recommended,2,1
R009898,T001150,U04414,P00353,4,Best purchase I've made this year!,2025-03-03 14:01:35.521103,39,best purchase ive made year,2,1
R009899,T024607,U01773,P00177,4,"Great quality, exactly what I needed.",2025-07-16 12:09:27.521103,90,great quality exactly needed,2,1
R009900,T041038,U01554,P00118,4,Very satisfied with this purchase.,2025-08-22 03:58:43.521103,32,satisfied purchase,2,1
R009901,T036558,U01626,P00152,3,"It's fine, does what it's supposed to do.",2024-12-05 05:13:54.521103,47,fine supposed,1,0
R009902,T039710,U02660,P00159,5,"Great quality, exactly what I needed.",2025-03-25 17:29:47.521103,50,great quality exactly needed,2,1
R009903,T040004,U02533,P00488,5,Excellent product! Highly recommended.,2025-03-25 09:37:30.521103,64,excellent product highly recommended,2,1
R009904,T011657,U01213,P00475,5,Best purchase I've made this year!,2024-12-04 15:29:34.521103,20,best purchase ive made year,2,1
R009905,T034792,U02672,P00320,3,"Average quality, nothing special.",2024-12-10 20:28:17.521103,32,average quality nothing special,1,0
R009906,T024242,U01075,P00721,4,Best purchase I've made this year!,2025-06-15 15:44:00.521103,54,best purchase ive made year,2,1
R009907,T006092,U02231,P00203,4,"Outstanding product, worth every penny.",2024-12-26 04:31:01.521103,2,outstanding product worth every penny,2,1
R009908,T045430,U04175,P00343,4,Excellent product! Highly recommended.,2025-04-18 09:14:29.521103,80,excellent product highly recommended,2,1
R009909,T049296,U00459,P00804,4,"Great quality, exactly what I needed.",2025-05-16 10:06:34.521103,92,great quality exactly needed,2,1
R009910,T014576,U02052,P00302,4,"Outstanding product, worth every penny.",2025-02-13 11:43:15.521103,25,outstanding product worth every penny,2,1
R009911,T014507,U03029,P00820,5,"Great quality, exactly what I needed.",2025-05-27 10:58:49.521103,48,great quality exactly needed,2,1
R009912,T036019,U03602,P00199,3,"It's fine, does what it's supposed to do.",2025-02-19 06:53:40.521103,68,fine supposed,1,0
R009913,T002485,U02692,P00773,4,Very satisfied with this purchase.,2025-04-14 03:49:08.521103,77,satisfied purchase,2,1
R009914,T012472,U00479,P00968,4,"Great quality, exactly what I needed.",2025-11-08 01:18:45.521103,0,great quality exactly needed,2,1
R009915,T011153,U04043,P00728,4,"Outstanding product, worth every penny.",2025-11-15 20:07:12.521103,56,outstanding product worth every penny,2,1
R009916,T032980,U04779,P00322,4,"Outstanding product, worth every penny.",2025-03-30 21:31:42.521103,67,outstanding product worth every penny,2,1
R009917,T009724,U03603,P00097,5,"Outstanding product, worth every penny.",2025-02-18 03:13:54.521103,6,outstanding product worth every penny,2,1
R009918,T009786,U02358,P00870,3,"Product is okay, meets basic expectations.",2025-05-25 03:47:04.521103,74,product okay meet basic expectation,1,0
R009919,T033831,U02984,P00220,4,Excellent product! Highly recommended.,2025-07-21 09:10:13.521103,13,excellent product highly recommended,2,1
R009920,T001950,U03505,P00164,4,"Great quality, exactly what I needed.",2025-03-30 21:13:09.521103,29,great quality exactly needed,2,1
R009921,T016127,U00990,P00999,5,Best purchase I've made this year!,2025-05-17 17:59:16.521103,0,best purchase ive made year,2,1
R009922,T004360,U03810,P00268,4,Very satisfied with this purchase.,2025-03-11 00:12:10.521103,39,satisfied purchase,2,1
R009923,T022862,U00332,P00049,4,Excellent product! Highly recommended.,2025-04-13 01:18:22.521103,16,excellent product highly recommended,2,1
R009924,T035520,U04947,P00112,4,Very satisfied with this purchase.,2024-12-18 16:41:12.521103,2,satisfied purchase,2,1
R009925,T024850,U01667,P00142,5,"Great quality, exactly what I needed.",2025-05-19 22:50:07.521103,78,great quality exactly needed,2,1
R009926,T019378,U00588,P00608,3,"Average quality, nothing special.",2025-05-19 11:11:47.521103,63,average quality nothing special,1,0
R009927,T024240,U03025,P00137,4,"Outstanding product, worth every penny.",2025-06-30 19:12:17.521103,14,outstanding product worth every penny,2,1
R009928,T036181,U00437,P00943,2,Disappointed with this purchase.,2025-02-10 01:18:37.521103,88,disappointed purchase,0,0
R009929,T025622,U04815,P00842,5,Very satisfied with this purchase.,2025-01-17 06:48:14.521103,64,satisfied purchase,2,1
R009930,T036909,U02629,P00028,4,"Outstanding product, worth every penny.",2025-05-13 22:41:30.521103,39,outstanding product worth every penny,2,1
R009931,T034822,U02843,P00877,4,Best purchase I've made this year!,2025-05-26 23:23:23.521103,86,best purchase ive made year,2,1
R009932,T001607,U03629,P00052,5,Best purchase I've made this year!,2025-07-21 21:56:54.521103,65,best purchase ive made year,2,1
R009933,T046615,U03177,P00712,3,"It's fine, does what it's supposed to do.",2025-06-14 13:32:46.521103,44,fine supposed,1,0
R009934,T043274,U02065,P00899,5,"Great quality, exactly what I needed.",2024-12-07 05:46:55.521103,72,great quality exactly needed,2,1
R009935,T043385,U01825,P00318,5,Very satisfied with this purchase.,2024-12-12 03:50:45.521103,3,satisfied purchase,2,1
R009936,T026597,U02553,P00996,1,"Not satisfied, quality could be better.",2025-05-20 17:48:34.521103,10,satisfied quality could better,0,0
R009937,T024617,U02455,P00703,4,"Great quality, exactly what I needed.",2024-12-19 17:08:34.521103,98,great quality exactly needed,2,1
R009938,T034298,U02715,P00610,3,"Product is okay, meets basic expectations.",2025-09-12 10:28:52.521103,71,product okay meet basic expectation,1,0
R009939,T008594,U02740,P00992,5,Excellent product! Highly recommended.,2025-05-13 23:31:05.521103,15,excellent product highly recommended,2,1
R009940,T014962,U02292,P00082,3,"It's fine, does what it's supposed to do.",2025-01-08 06:35:33.521103,30,fine supposed,1,0
R009941,T013063,U00071,P00837,5,Best purchase I've made this year!,2025-03-03 06:47:17.521103,26,best purchase ive made year,2,1
R009942,T024138,U01603,P00044,4,"Outstanding product, worth every penny.",2025-02-11 16:00:46.521103,28,outstanding product worth every penny,2,1
R009943,T043755,U03698,P00098,5,"Great quality, exactly what I needed.",2025-02-15 10:08:17.521103,0,great quality exactly needed,2,1
R009944,T024418,U04858,P00470,4,Excellent product! Highly recommended.,2025-08-17 22:49:32.521103,4,excellent product highly recommended,2,1
R009945,T029714,U02070,P00862,1,"Not satisfied, quality could be better.",2025-10-13 00:33:08.521103,59,satisfied quality could better,0,0
R009946,T027510,U03456,P00600,4,Best purchase I've made this year!,2025-07-12 04:16:33.521103,27,best purchase ive made year,2,1
R009947,T029317,U03140,P00873,2,Did not meet my expectations.,2025-08-02 22:49:53.521103,9,meet expectation,0,0
R009948,T039497,U02570,P00353,4,"Outstanding product, worth every penny.",2024-12-23 14:02:09.521103,60,outstanding product worth every penny,2,1
R009949,T020643,U03945,P00506,4,"Outstanding product, worth every penny.",2025-07-27 16:38:12.521103,31,outstanding product worth every penny,2,1
R009950,T021900,U02455,P00686,5,Very satisfied with this purchase.,2025-05-08 05:03:48.521103,99,satisfied purchase,2,1
R009951,T024971,U03012,P00674,3,"It's fine, does what it's supposed to do.",2025-07-03 08:39:20.521103,50,fine supposed,1,0
R009952,T004438,U04268,P00777,5,Excellent product! Highly recommended.,2025-09-15 09:44:19.521103,41,excellent product highly recommended,2,1
R009953,T027060,U04008,P00863,3,"Average quality, nothing special.",2025-07-19 05:17:44.521103,68,average quality nothing special,1,0
R009954,T004020,U00064,P00467,5,Very satisfied with this purchase.,2025-05-09 18:04:46.521103,79,satisfied purchase,2,1
R009955,T048493,U00094,P00835,3,"It's fine, does what it's supposed to do.",2025-06-30 06:31:30.521103,2,fine supposed,1,0
R009956,T004349,U04548,P00768,5,"Outstanding product, worth every penny.",2025-05-18 23:32:41.521103,59,outstanding product worth every penny,2,1
R009957,T027943,U04895,P00191,4,Excellent product! Highly recommended.,2025-01-23 12:25:12.521103,44,excellent product highly recommended,2,1
R009958,T041694,U03931,P00307,5,Best purchase I've made this year!,2025-11-03 02:24:10.521103,67,best purchase ive made year,2,1
R009959,T049771,U03552,P00180,4,Excellent product! Highly recommended.,2025-04-12 23:40:38.521103,5,excellent product highly recommended,2,1
R009960,T036804,U04434,P00608,4,Excellent product! Highly recommended.,2025-01-04 02:31:40.521103,52,excellent product highly recommended,2,1
R009961,T038058,U04364,P00117,3,"Average quality, nothing special.",2025-09-05 13:25:43.521103,79,average quality nothing special,1,0
R009962,T016775,U02974,P00062,4,"Great quality, exactly what I needed.",2025-07-22 11:48:35.521103,33,great quality exactly needed,2,1
R009963,T042549,U04583,P00834,4,"Great quality, exactly what I needed.",2025-04-01 09:43:18.521103,63,great quality exactly needed,2,1
R009964,T037138,U04400,P00104,5,"Great quality, exactly what I needed.",2025-01-29 10:38:03.521103,49,great quality exactly needed,2,1
R009965,T023682,U03380,P00239,3,"Product is okay, meets basic expectations.",2025-10-05 11:27:53.521103,71,product okay meet basic expectation,1,0
R009966,T027888,U03024,P00098,4,Best purchase I've made this year!,2025-03-20 20:58:55.521103,30,best purchase ive made year,2,1
R009967,T024366,U02424,P00301,5,Very satisfied with this purchase.,2025-01-04 21:08:00.521103,22,satisfied purchase,2,1
R009968,T038631,U04886,P00593,4,Best purchase I've made this year!,2025-01-08 12:36:06.521103,48,best purchase ive made year,2,1
R009969,T020031,U02893,P00752,4,Best purchase I've made this year!,2025-06-17 08:04:50.521103,74,best purchase ive made year,2,1
R009970,T034441,U01619,P00858,5,Excellent product! Highly recommended.,2025-08-04 11:59:30.521103,8,excellent product highly recommended,2,1
R009971,T026284,U03767,P00701,4,Excellent product! Highly recommended.,2025-04-08 20:36:47.521103,7,excellent product highly recommended,2,1
R009972,T007262,U04551,P00414,2,Disappointed with this purchase.,2025-10-27 18:49:08.521103,83,disappointed purchase,0,0
R009973,T020030,U04503,P00493,5,Excellent product! Highly recommended.,2024-11-23 00:58:33.521103,79,excellent product highly recommended,2,1
R009974,T049649,U04786,P00940,4,Very satisfied with this purchase.,2025-06-11 09:23:31.521103,7,satisfied purchase,2,1
R009975,T006142,U03709,P00271,3,"Average quality, nothing special.",2025-09-11 03:57:37.521103,88,average quality nothing special,1,0
R009976,T028018,U01545,P00861,4,"Outstanding product, worth every penny.",2024-12-17 06:34:29.521103,77,outstanding product worth every penny,2,1
R009977,T048075,U03878,P00193,3,"It's fine, does what it's supposed to do.",2025-07-16 07:15:27.521103,44,fine supposed,1,0
R009978,T023545,U02023,P00105,3,"It's fine, does what it's supposed to do.",2025-07-17 17:09:38.521103,80,fine supposed,1,0
R009979,T019022,U02051,P00662,4,"Great quality, exactly what I needed.",2025-11-16 13:44:06.521103,96,great quality exactly needed,2,1
R009980,T032288,U00628,P00947,5,"Outstanding product, worth every penny.",2025-08-12 13:01:48.521103,29,outstanding product worth every penny,2,1
R009981,T037086,U02724,P00285,5,"Outstanding product, worth every penny.",2025-01-27 04:18:59.521103,42,outstanding product worth every penny,2,1
R009982,T035775,U04084,P00837,5,Very satisfied with this purchase.,2025-01-28 20:43:51.521103,77,satisfied purchase,2,1
R009983,T006936,U03179,P00852,5,Best purchase I've made this year!,2025-02-11 02:08:03.521103,68,best purchase ive made year,2,1
R009984,T019470,U04227,P00851,4,Excellent product! Highly recommended.,2025-05-16 01:13:01.521103,18,excellent product highly recommended,2,1
R009985,T034569,U04678,P00623,5,"Outstanding product, worth every penny.",2025-02-27 14:02:22.521103,26,outstanding product worth every penny,2,1
R009986,T013807,U00563,P00971,3,"It's fine, does what it's supposed to do.",2025-11-10 11:42:45.521103,34,fine supposed,1,0
R009987,T030222,U01031,P00886,3,"Product is okay, meets basic expectations.",2025-03-01 16:15:23.521103,39,product okay meet basic expectation,1,0
R009988,T001489,U00883,P00236,4,"Outstanding product, worth every penny.",2025-07-02 17:40:44.521103,94,outstanding product worth every penny,2,1
R009989,T041622,U03867,P00973,4,Excellent product! Highly recommended.,2024-12-31 13:01:08.521103,55,excellent product highly recommended,2,1
R009990,T044520,U04893,P00400,4,Best purchase I've made this year!,2025-08-09 23:47:54.521103,89,best purchase ive made year,2,1
R009991,T017257,U02756,P00236,5,Best purchase I've made this year!,2025-07-14 13:56:02.521103,88,best purchase ive made year,2,1
R009992,T047086,U04503,P00085,5,Excellent product! Highly recommended.,2025-05-01 11:18:38.521103,54,excellent product highly recommended,2,1
R009993,T000775,U02617,P00987,5,Very satisfied with this purchase.,2025-09-04 03:12:09.521103,41,satisfied purchase,2,1
R009994,T047825,U04381,P00217,5,"Outstanding product, worth every penny.",2025-01-25 08:54:15.521103,91,outstanding product worth every penny,2,1
R009995,T044028,U04985,P00827,4,Excellent product! Highly recommended.,2025-08-23 20:47:24.521103,48,excellent product highly recommended,2,1
R009996,T000731,U02399,P00906,5,Excellent product! Highly recommended.,2025-02-04 13:39:50.521103,13,excellent product highly recommended,2,1
R009997,T007904,U01828,P00619,3,"Product is okay, meets basic expectations.",2025-05-21 01:27:04.521103,21,product okay meet basic expectation,1,0
R009998,T022648,U00801,P00194,5,Very satisfied with this purchase.,2025-01-10 10:52:19.521103,20,satisfied purchase,2,1
R009999,T026020,U03603,P00967,4,"Outstanding product, worth every penny.",2025-09-14 17:45:09.521103,62,outstanding product worth every penny,2,1
R010000,T039086,U04483,P00184,4,Best purchase I've made this year!,2025-07-22 02:24:10.521103,69,best purchase ive made year,2,1
R010001,T038416,U00289,P00856,5,Best purchase I've made this year!,2025-07-26 07:55:41.521103,79,best purchase ive made year,2,1
R010002,T036614,U02790,P00784,3,"Product is okay, meets basic expectations.",2025-06-20 04:34:12.521103,50,product okay meet basic expectation,1,0
R010003,T039388,U04050,P00454,5,Excellent product! Highly recommended.,2025-11-19 03:32:47.521103,63,excellent product highly recommended,2,1
R010004,T035129,U01601,P00973,4,"Outstanding product, worth every penny.",2025-11-10 23:09:35.521103,4,outstanding product worth every penny,2,1
R010005,T045062,U03205,P00490,4,Very satisfied with this purchase.,2025-03-06 00:35:24.521103,77,satisfied purchase,2,1
R010006,T031573,U04215,P00172,3,"Product is okay, meets basic expectations.",2025-07-18 07:13:04.521103,71,product okay meet basic expectation,1,0
R010007,T022442,U03976,P00669,3,"Product is okay, meets basic expectations.",2024-11-30 18:11:07.521103,7,product okay meet basic expectation,1,0
R010008,T033786,U00018,P00231,4,Excellent product! Highly recommended.,2025-07-20 12:54:46.521103,84,excellent product highly recommended,2,1
R010009,T014244,U01886,P00320,3,"Product is okay, meets basic expectations.",2024-12-16 23:17:37.521103,23,product okay meet basic expectation,1,0
R010010,T007365,U00642,P00401,2,"Not satisfied, quality could be better.",2025-10-22 09:01:11.521103,44,satisfied quality could better,0,0
R010011,T003125,U02959,P00220,5,Best purchase I've made this year!,2025-03-10 06:32:00.521103,49,best purchase ive made year,2,1
