transaction_id,user_id,product_id,rating,timestamp,purchase_amount,quantity,month,hour,day_of_week
T018540,U02302,P00623,5,2025-05-11 03:53:03.521103,78.18,2,2025-05,3,6
T008429,U04019,P00914,4,2025-05-11 03:54:37.521103,427.13,2,2025-05,3,6
T006702,U03806,P00778,4,2025-05-11 04:12:22.521103,193.15,2,2025-05,4,6
T017372,U01209,P00978,2,2025-05-11 04:31:53.521103,433.21,2,2025-05,4,6
T016320,U01980,P00488,3,2025-05-11 04:37:42.521103,356.74,2,2025-05,4,6
T047385,U02275,P00312,4,2025-05-11 04:54:11.521103,61.62,4,2025-05,4,6
T011771,U03129,P00931,4,2025-05-11 05:08:10.521103,465.06,3,2025-05,5,6
T018629,U03129,P00105,4,2025-05-11 05:09:10.521103,407.82,4,2025-05,5,6
T007899,U02219,P00579,4,2025-05-11 05:17:44.521103,33.02,3,2025-05,5,6
T022468,U01471,P00243,5,2025-05-11 05:18:37.521103,63.53,2,2025-05,5,6
T039343,U04324,P00764,4,2025-05-11 05:41:35.521103,482.93,2,2025-05,5,6
T003466,U03802,P00065,5,2025-05-11 05:44:36.521103,74.76,1,2025-05,5,6
T049740,U02030,P00877,2,2025-05-11 05:49:26.521103,115.13,3,2025-05,5,6
T038709,U01660,P00376,5,2025-05-11 05:59:37.521103,322.46,1,2025-05,5,6
T016379,U04843,P00688,3,2025-05-11 06:44:45.521103,343.23,3,2025-05,6,6
T035659,U00540,P00161,4,2025-05-11 06:50:21.521103,495.71,3,2025-05,6,6
T039391,U00263,P00528,1,2025-05-11 07:09:26.521103,265.36,4,2025-05,7,6
T046888,U03097,P00547,3,2025-05-11 07:16:07.521103,440.88,1,2025-05,7,6
T002221,U03109,P00191,4,2025-05-11 07:26:19.521103,110.94,4,2025-05,7,6
T047599,U04935,P00907,4,2025-05-11 07:44:47.521103,247.54,2,2025-05,7,6
T014123,U03585,P00509,4,2025-05-11 08:19:46.521103,295.39,1,2025-05,8,6
T045031,U00842,P00300,3,2025-05-11 08:19:54.521103,8.14,1,2025-05,8,6
T048799,U01170,P00807,5,2025-05-11 08:36:24.521103,170.52,4,2025-05,8,6
T049813,U02926,P00823,5,2025-05-11 08:46:25.521103,106.58,2,2025-05,8,6
T021486,U03250,P00768,4,2025-05-11 09:05:39.521103,253.05,1,2025-05,9,6
T033349,U01195,P00358,5,2025-05-11 09:11:10.521103,265.4,4,2025-05,9,6
T025809,U02427,P00575,4,2025-05-11 09:15:10.521103,469.35,4,2025-05,9,6
T001348,U04236,P00132,5,2025-05-11 09:21:39.521103,459.62,1,2025-05,9,6
T013929,U03230,P00369,2,2025-05-11 09:41:11.521103,378.84,4,2025-05,9,6
T017298,U04510,P00351,4,2025-05-11 10:06:49.521103,121.45,4,2025-05,10,6
T014728,U02622,P00210,4,2025-05-11 10:13:08.521103,123.34,1,2025-05,10,6
T018160,U03659,P00024,4,2025-05-11 10:43:53.521103,194.25,1,2025-05,10,6
T001229,U02818,P00059,1,2025-05-11 10:46:15.521103,55.17,2,2025-05,10,6
T030015,U02573,P00972,5,2025-05-11 10:49:40.521103,48.11,1,2025-05,10,6
T000237,U01891,P00195,3,2025-05-11 11:18:05.521103,463.58,1,2025-05,11,6
T035958,U02379,P00130,5,2025-05-11 11:35:58.521103,258.14,2,2025-05,11,6
T021798,U03059,P00962,4,2025-05-11 11:49:59.521103,487.34,4,2025-05,11,6
T017754,U03265,P00166,4,2025-05-11 11:50:27.521103,468.45,4,2025-05,11,6
T031431,U04753,P00252,5,2025-05-11 11:53:02.521103,464.75,1,2025-05,11,6
T046219,U00688,P00287,4,2025-05-11 12:05:54.521103,249.6,2,2025-05,12,6
T045603,U03120,P00022,2,2025-05-11 12:13:46.521103,179.2,4,2025-05,12,6
T031474,U02903,P00596,4,2025-05-11 12:13:55.521103,370.04,4,2025-05,12,6
T020935,U03510,P00859,4,2025-05-11 12:24:13.521103,112.8,3,2025-05,12,6
T000219,U03348,P00562,5,2025-05-11 12:38:57.521103,331.43,3,2025-05,12,6
T000254,U00514,P00247,3,2025-05-11 12:53:23.521103,368.04,3,2025-05,12,6
T015319,U02602,P00256,5,2025-05-11 12:54:08.521103,430.13,1,2025-05,12,6
T013318,U00526,P00996,5,2025-05-11 12:59:51.521103,62.19,1,2025-05,12,6
T000084,U04795,P00415,5,2025-05-11 13:11:40.521103,164.51,3,2025-05,13,6
T036344,U02452,P00246,3,2025-05-11 13:32:21.521103,313.58,4,2025-05,13,6
T014658,U01245,P00770,4,2025-05-11 13:45:48.521103,289.57,4,2025-05,13,6
T041705,U03359,P00124,5,2025-05-11 13:59:15.521103,143.15,1,2025-05,13,6
T046568,U04681,P00879,5,2025-05-11 14:26:54.521103,239.9,3,2025-05,14,6
T005905,U00653,P00659,5,2025-05-11 14:29:49.521103,59.1,1,2025-05,14,6
T040618,U03926,P00592,4,2025-05-11 15:15:55.521103,11.03,3,2025-05,15,6
T013469,U03446,P00655,5,2025-05-11 15:43:16.521103,112.6,4,2025-05,15,6
T011368,U02554,P00406,5,2025-05-11 15:45:46.521103,188.23,1,2025-05,15,6
T031710,U04996,P00522,4,2025-05-11 15:56:02.521103,249.12,1,2025-05,15,6
T019663,U02420,P00506,5,2025-05-11 16:13:13.521103,73.55,1,2025-05,16,6
T003035,U02321,P00288,5,2025-05-11 16:17:25.521103,305.83,2,2025-05,16,6
T031563,U04535,P00804,5,2025-05-11 16:27:18.521103,57.06,4,2025-05,16,6
T001577,U00447,P00240,3,2025-05-11 16:33:09.521103,349.35,4,2025-05,16,6
T012010,U01344,P00360,2,2025-05-11 16:35:47.521103,270.61,4,2025-05,16,6
T044906,U00432,P00205,5,2025-05-11 16:51:54.521103,485.81,4,2025-05,16,6
T004728,U03236,P00786,5,2025-05-11 17:01:30.521103,488.07,2,2025-05,17,6
T004130,U00221,P00753,4,2025-05-11 17:06:08.521103,67.16,1,2025-05,17,6
T049736,U03184,P00904,3,2025-05-11 17:10:12.521103,121.0,4,2025-05,17,6
T022514,U03174,P00840,5,2025-05-11 17:12:10.521103,418.93,1,2025-05,17,6
T030094,U03022,P00400,1,2025-05-11 17:29:15.521103,19.82,3,2025-05,17,6
T012841,U02280,P00973,4,2025-05-11 17:37:46.521103,130.89,3,2025-05,17,6
T025994,U00879,P00581,3,2025-05-11 18:09:49.521103,165.66,4,2025-05,18,6
T043771,U02649,P00581,2,2025-05-11 18:14:42.521103,197.36,1,2025-05,18,6
T043307,U00212,P00103,5,2025-05-11 18:19:48.521103,275.38,2,2025-05,18,6
T008197,U01795,P00636,3,2025-05-11 18:20:59.521103,226.27,1,2025-05,18,6
T040052,U01068,P00650,5,2025-05-11 18:22:59.521103,265.52,1,2025-05,18,6
T002229,U00779,P00372,4,2025-05-11 18:40:13.521103,323.39,1,2025-05,18,6
T010951,U03714,P00611,5,2025-05-11 18:42:07.521103,44.79,4,2025-05,18,6
T000364,U04473,P00828,4,2025-05-11 18:45:08.521103,121.85,1,2025-05,18,6
T043924,U01241,P00902,2,2025-05-11 18:49:28.521103,268.87,4,2025-05,18,6
T010125,U00861,P00777,5,2025-05-11 18:54:25.521103,270.37,1,2025-05,18,6
T011071,U03736,P00469,5,2025-05-11 18:56:26.521103,436.1,3,2025-05,18,6
T008786,U03933,P00211,3,2025-05-11 19:03:23.521103,364.65,2,2025-05,19,6
T037050,U03694,P00784,2,2025-05-11 19:18:52.521103,159.45,1,2025-05,19,6
T022886,U02192,P00822,4,2025-05-11 19:25:42.521103,324.99,1,2025-05,19,6
T027114,U03657,P00688,4,2025-05-11 19:31:45.521103,288.87,2,2025-05,19,6
T003654,U04319,P00107,5,2025-05-11 19:38:06.521103,209.89,1,2025-05,19,6
T044083,U02290,P00948,1,2025-05-11 20:02:18.521103,440.07,1,2025-05,20,6
T043095,U02197,P00213,4,2025-05-11 20:08:38.521103,413.0,3,2025-05,20,6
T028298,U03551,P00871,5,2025-05-11 20:14:08.521103,35.45,4,2025-05,20,6
T036254,U00857,P00089,5,2025-05-11 20:32:07.521103,47.01,2,2025-05,20,6
T014573,U03984,P00480,5,2025-05-11 20:44:31.521103,218.02,3,2025-05,20,6
T036829,U00518,P00601,4,2025-05-11 20:48:50.521103,236.42,4,2025-05,20,6
T014884,U04481,P00628,1,2025-05-11 20:52:59.521103,357.23,1,2025-05,20,6
T041666,U04974,P00725,3,2025-05-11 21:04:09.521103,395.66,3,2025-05,21,6
T013547,U01827,P00577,3,2025-05-11 21:41:20.521103,20.33,2,2025-05,21,6
T018537,U00329,P00914,4,2025-05-11 21:45:25.521103,183.8,1,2025-05,21,6
T015793,U01827,P00104,5,2025-05-11 22:39:28.521103,329.56,1,2025-05,22,6
T030176,U01172,P00138,5,2025-05-11 22:51:14.521103,224.23,4,2025-05,22,6
T042854,U01397,P00712,4,2025-05-11 22:55:07.521103,248.93,2,2025-05,22,6
T042432,U02135,P00953,1,2025-05-11 23:03:59.521103,306.23,2,2025-05,23,6
T043873,U01322,P00901,4,2025-05-11 23:23:10.521103,141.46,4,2025-05,23,6
T021438,U03213,P00355,1,2025-05-11 23:25:27.521103,44.68,4,2025-05,23,6
T018437,U03733,P00797,4,2025-05-11 23:39:55.521103,237.8,2,2025-05,23,6
T048311,U01861,P00349,3,2025-05-11 23:40:46.521103,190.93,1,2025-05,23,6
T000661,U02776,P00722,1,2025-05-12 00:07:19.521103,451.06,3,2025-05,0,0
T048122,U01689,P00213,3,2025-05-12 00:40:21.521103,82.14,4,2025-05,0,0
T037298,U03785,P00362,5,2025-05-12 00:54:58.521103,301.91,3,2025-05,0,0
T026670,U04184,P00036,5,2025-05-12 01:00:08.521103,444.24,2,2025-05,1,0
T012374,U02028,P00908,1,2025-05-12 01:01:59.521103,143.32,2,2025-05,1,0
T007324,U02606,P00750,5,2025-05-12 01:06:01.521103,318.21,3,2025-05,1,0
T018686,U00644,P00588,5,2025-05-12 01:07:35.521103,440.55,1,2025-05,1,0
T038300,U03656,P00886,5,2025-05-12 01:11:20.521103,128.92,3,2025-05,1,0
T012530,U01412,P00561,4,2025-05-12 01:11:38.521103,279.76,2,2025-05,1,0
T047008,U04066,P00325,5,2025-05-12 01:15:25.521103,210.01,4,2025-05,1,0
T047389,U02987,P00210,5,2025-05-12 01:21:47.521103,223.31,2,2025-05,1,0
T018610,U02660,P00171,5,2025-05-12 01:28:58.521103,269.94,3,2025-05,1,0
T003314,U03541,P00331,5,2025-05-12 01:41:20.521103,290.56,4,2025-05,1,0
T010586,U04521,P00260,3,2025-05-12 01:44:22.521103,24.6,3,2025-05,1,0
T047393,U01386,P00246,3,2025-05-12 01:45:48.521103,123.19,1,2025-05,1,0
T018652,U00959,P00627,4,2025-05-12 02:02:20.521103,178.09,3,2025-05,2,0
T010648,U01130,P00797,4,2025-05-12 02:17:13.521103,74.24,2,2025-05,2,0
T023136,U04285,P00739,5,2025-05-12 02:17:20.521103,469.04,4,2025-05,2,0
T006781,U01059,P00140,5,2025-05-12 02:19:34.521103,86.13,4,2025-05,2,0
T042190,U03038,P00197,5,2025-05-12 02:49:41.521103,445.98,3,2025-05,2,0
T004137,U00892,P00514,5,2025-05-12 03:00:57.521103,78.76,1,2025-05,3,0
T037310,U04644,P00756,4,2025-05-12 03:11:30.521103,180.21,3,2025-05,3,0
T019312,U04414,P00784,5,2025-05-12 03:29:07.521103,255.31,4,2025-05,3,0
T003612,U00328,P00655,3,2025-05-12 03:37:44.521103,252.87,2,2025-05,3,0
T026051,U03100,P00935,3,2025-05-12 03:39:37.521103,66.71,2,2025-05,3,0
T011438,U04779,P00462,4,2025-05-12 03:49:52.521103,70.56,2,2025-05,3,0
T047460,U01418,P00718,3,2025-05-12 03:58:10.521103,314.54,3,2025-05,3,0
T035668,U03239,P00764,5,2025-05-12 05:06:17.521103,134.08,4,2025-05,5,0
T021387,U02512,P00062,5,2025-05-12 05:07:50.521103,365.05,3,2025-05,5,0
T007303,U04454,P00443,3,2025-05-12 05:19:58.521103,410.07,3,2025-05,5,0
T028450,U04280,P00768,1,2025-05-12 05:23:19.521103,114.7,4,2025-05,5,0
T030203,U01423,P00272,4,2025-05-12 05:32:34.521103,77.66,1,2025-05,5,0
T009956,U03642,P00839,4,2025-05-12 05:38:56.521103,224.97,2,2025-05,5,0
T021222,U02054,P00207,5,2025-05-12 05:50:06.521103,212.29,4,2025-05,5,0
T036825,U03006,P00907,3,2025-05-12 05:55:26.521103,170.71,4,2025-05,5,0
T041151,U04822,P00533,3,2025-05-12 06:08:32.521103,266.28,1,2025-05,6,0
T042460,U01838,P00171,4,2025-05-12 06:12:08.521103,450.57,2,2025-05,6,0
T012217,U02649,P00654,5,2025-05-12 06:18:33.521103,147.71,4,2025-05,6,0
T048551,U04498,P00842,4,2025-05-12 06:24:44.521103,99.17,1,2025-05,6,0
T004769,U00778,P00061,3,2025-05-12 06:33:32.521103,92.41,2,2025-05,6,0
T048149,U03264,P00811,5,2025-05-12 06:49:06.521103,448.54,1,2025-05,6,0
T048413,U02325,P00415,4,2025-05-12 06:54:27.521103,76.05,3,2025-05,6,0
T024454,U01456,P00239,5,2025-05-12 06:56:17.521103,372.78,1,2025-05,6,0
T034389,U03402,P00248,2,2025-05-12 07:02:20.521103,114.2,2,2025-05,7,0
T013741,U04737,P00124,5,2025-05-12 07:13:28.521103,463.04,1,2025-05,7,0
T046952,U04243,P00805,4,2025-05-12 07:14:46.521103,298.22,4,2025-05,7,0
T015539,U00340,P00944,5,2025-05-12 07:16:07.521103,124.01,4,2025-05,7,0
T017887,U00496,P00430,2,2025-05-12 07:18:37.521103,16.04,4,2025-05,7,0
T013964,U00948,P00469,5,2025-05-12 07:50:53.521103,302.45,4,2025-05,7,0
T048202,U02424,P00821,3,2025-05-12 07:52:41.521103,131.57,1,2025-05,7,0
T047624,U03744,P00862,5,2025-05-12 08:04:37.521103,211.12,3,2025-05,8,0
T028369,U01361,P00037,5,2025-05-12 08:07:45.521103,399.69,4,2025-05,8,0
T018254,U02277,P00569,5,2025-05-12 08:18:23.521103,101.74,2,2025-05,8,0
T017151,U03869,P00748,4,2025-05-12 08:18:25.521103,201.01,4,2025-05,8,0
T029193,U02616,P00570,3,2025-05-12 08:21:40.521103,79.32,3,2025-05,8,0
T039551,U01709,P00205,3,2025-05-12 08:33:37.521103,90.33,1,2025-05,8,0
T013431,U04428,P00693,4,2025-05-12 08:36:10.521103,334.06,1,2025-05,8,0
T034370,U00681,P00142,4,2025-05-12 08:42:52.521103,439.1,2,2025-05,8,0
T031429,U03323,P00675,5,2025-05-12 09:12:17.521103,136.02,4,2025-05,9,0
T034239,U04076,P00722,3,2025-05-12 09:12:53.521103,184.24,1,2025-05,9,0
T005925,U03482,P00143,3,2025-05-12 09:21:23.521103,456.23,2,2025-05,9,0
T042382,U03925,P00592,3,2025-05-12 09:26:33.521103,405.74,4,2025-05,9,0
T017681,U00890,P00864,5,2025-05-12 09:27:03.521103,211.3,3,2025-05,9,0
T004370,U04269,P00213,4,2025-05-12 09:36:12.521103,34.88,2,2025-05,9,0
T031817,U04458,P00855,4,2025-05-12 09:51:01.521103,298.16,3,2025-05,9,0
T025873,U03087,P00147,4,2025-05-12 09:59:53.521103,375.8,1,2025-05,9,0
T036590,U01959,P00519,4,2025-05-12 10:05:44.521103,174.53,2,2025-05,10,0
T025931,U03776,P00396,4,2025-05-12 10:28:56.521103,481.6,3,2025-05,10,0
T043337,U03082,P00299,5,2025-05-12 10:29:28.521103,264.08,2,2025-05,10,0
T043226,U00819,P00685,5,2025-05-12 10:33:10.521103,365.92,3,2025-05,10,0
T034474,U00377,P00763,4,2025-05-12 10:34:04.521103,485.53,4,2025-05,10,0
T001004,U02695,P00276,5,2025-05-12 11:05:52.521103,266.22,3,2025-05,11,0
T037957,U01650,P00642,5,2025-05-12 11:10:48.521103,316.77,3,2025-05,11,0
T004894,U02025,P00692,5,2025-05-12 11:18:39.521103,440.19,1,2025-05,11,0
T042825,U04775,P00661,3,2025-05-12 11:26:37.521103,68.52,1,2025-05,11,0
T034661,U00786,P00224,4,2025-05-12 12:01:18.521103,316.33,1,2025-05,12,0
T019357,U01710,P00672,4,2025-05-12 12:11:02.521103,18.17,4,2025-05,12,0
T031454,U01416,P00712,5,2025-05-12 12:18:37.521103,12.59,4,2025-05,12,0
T012831,U00522,P00455,4,2025-05-12 12:23:18.521103,39.14,1,2025-05,12,0
T003954,U04645,P00029,5,2025-05-12 12:34:26.521103,294.7,1,2025-05,12,0
T044695,U00502,P00920,1,2025-05-12 12:38:09.521103,332.51,2,2025-05,12,0
T049354,U03168,P00968,4,2025-05-12 12:44:38.521103,494.96,4,2025-05,12,0
T014419,U01736,P00297,3,2025-05-12 12:53:52.521103,417.78,3,2025-05,12,0
T011537,U00143,P00552,3,2025-05-12 13:00:23.521103,429.68,3,2025-05,13,0
T015276,U00444,P00668,5,2025-05-12 13:02:23.521103,342.82,1,2025-05,13,0
T024305,U00294,P00649,5,2025-05-12 13:20:27.521103,406.93,1,2025-05,13,0
T048412,U02355,P00481,5,2025-05-12 13:42:22.521103,299.98,1,2025-05,13,0
T040582,U04964,P00582,5,2025-05-12 13:44:12.521103,408.81,2,2025-05,13,0
T011212,U03856,P00779,5,2025-05-12 14:00:04.521103,114.75,3,2025-05,14,0
T000533,U03167,P00512,5,2025-05-12 14:13:15.521103,189.77,1,2025-05,14,0
T003178,U03507,P00013,5,2025-05-12 14:21:38.521103,370.48,4,2025-05,14,0
T038475,U02776,P00475,5,2025-05-12 14:37:51.521103,222.83,3,2025-05,14,0
T017128,U00865,P00152,4,2025-05-12 14:41:10.521103,410.53,2,2025-05,14,0
T010073,U01206,P00625,4,2025-05-12 14:45:01.521103,384.96,3,2025-05,14,0
T042473,U01146,P00449,3,2025-05-12 14:51:46.521103,410.15,2,2025-05,14,0
T015326,U02428,P00674,4,2025-05-12 14:52:03.521103,162.72,3,2025-05,14,0
T030829,U02280,P00224,3,2025-05-12 15:03:07.521103,338.19,1,2025-05,15,0
T008627,U01047,P00591,4,2025-05-12 15:03:17.521103,108.24,4,2025-05,15,0
T030157,U02916,P00555,4,2025-05-12 15:12:47.521103,234.99,4,2025-05,15,0
T011610,U03263,P00939,5,2025-05-12 15:39:09.521103,324.73,2,2025-05,15,0
T040518,U00708,P00015,4,2025-05-12 15:52:03.521103,46.34,2,2025-05,15,0
T034241,U01375,P00016,3,2025-05-12 16:26:31.521103,475.64,4,2025-05,16,0
T031255,U01757,P00030,4,2025-05-12 17:02:37.521103,162.77,3,2025-05,17,0
T017107,U00769,P00004,4,2025-05-12 17:02:38.521103,320.26,4,2025-05,17,0
T023488,U04380,P00176,5,2025-05-12 17:05:55.521103,334.37,3,2025-05,17,0
T040470,U01876,P00700,4,2025-05-12 17:37:46.521103,194.83,2,2025-05,17,0
T008324,U00567,P00354,5,2025-05-12 17:44:16.521103,457.0,2,2025-05,17,0
T011621,U03823,P00597,5,2025-05-12 17:50:50.521103,383.78,3,2025-05,17,0
T012200,U03113,P00165,3,2025-05-12 17:54:39.521103,46.08,1,2025-05,17,0
T000346,U04028,P00215,3,2025-05-12 17:59:59.521103,301.41,4,2025-05,17,0
T048997,U00889,P00559,3,2025-05-12 18:11:40.521103,265.27,1,2025-05,18,0
T011509,U03386,P00975,4,2025-05-12 18:15:13.521103,209.58,2,2025-05,18,0
T028702,U03550,P00727,5,2025-05-12 18:19:30.521103,419.97,2,2025-05,18,0
T031042,U02943,P00846,4,2025-05-12 18:29:41.521103,293.09,4,2025-05,18,0
T033299,U01701,P00786,5,2025-05-12 18:31:36.521103,149.09,4,2025-05,18,0
T004053,U03204,P00294,5,2025-05-12 18:36:34.521103,129.08,3,2025-05,18,0
T032460,U01974,P00378,4,2025-05-12 18:44:53.521103,424.8,1,2025-05,18,0
T037253,U04488,P00228,1,2025-05-12 18:50:00.521103,54.83,4,2025-05,18,0
T047074,U02498,P00618,4,2025-05-12 19:12:13.521103,453.81,3,2025-05,19,0
T048707,U00395,P00941,3,2025-05-12 19:39:41.521103,452.84,2,2025-05,19,0
T035145,U03687,P00530,5,2025-05-12 19:55:46.521103,376.51,3,2025-05,19,0
T007560,U02360,P00158,4,2025-05-12 20:30:14.521103,26.63,2,2025-05,20,0
T012500,U01502,P00759,4,2025-05-12 20:39:57.521103,154.25,2,2025-05,20,0
T045653,U03733,P00431,5,2025-05-12 20:43:14.521103,271.63,2,2025-05,20,0
T003271,U04984,P00204,5,2025-05-12 20:49:49.521103,57.3,3,2025-05,20,0
T021561,U04613,P00539,3,2025-05-12 20:59:09.521103,18.17,3,2025-05,20,0
T004364,U01895,P00945,3,2025-05-12 21:03:07.521103,166.88,4,2025-05,21,0
T006182,U03554,P00870,4,2025-05-12 21:06:14.521103,79.8,1,2025-05,21,0
T002803,U03372,P00359,5,2025-05-12 21:07:34.521103,186.35,3,2025-05,21,0
T049383,U03474,P00416,5,2025-05-12 21:12:52.521103,403.75,1,2025-05,21,0
T038587,U00001,P00471,4,2025-05-12 21:27:54.521103,421.9,3,2025-05,21,0
T034351,U03162,P00378,3,2025-05-12 21:30:59.521103,254.88,1,2025-05,21,0
T048247,U00383,P00069,3,2025-05-12 21:41:04.521103,54.8,3,2025-05,21,0
T029518,U00100,P00591,4,2025-05-12 21:47:38.521103,303.67,3,2025-05,21,0
T042259,U00227,P00081,4,2025-05-12 22:00:01.521103,373.57,4,2025-05,22,0
T009691,U04688,P00920,5,2025-05-12 22:17:50.521103,23.16,1,2025-05,22,0
T033543,U02666,P00488,3,2025-05-12 22:27:53.521103,129.07,3,2025-05,22,0
T036622,U00659,P00570,4,2025-05-12 22:33:55.521103,498.6,3,2025-05,22,0
T002002,U03555,P00519,5,2025-05-12 22:34:03.521103,356.96,4,2025-05,22,0
T002657,U04416,P00732,1,2025-05-12 22:47:56.521103,92.22,1,2025-05,22,0
T033518,U04346,P00634,3,2025-05-12 22:50:21.521103,67.62,1,2025-05,22,0
T021546,U00294,P00524,5,2025-05-12 22:52:05.521103,427.54,2,2025-05,22,0
T044763,U02942,P00865,4,2025-05-12 22:55:30.521103,89.28,1,2025-05,22,0
T015776,U01506,P00947,4,2025-05-12 23:29:02.521103,270.33,2,2025-05,23,0
T040471,U03735,P00596,4,2025-05-12 23:32:58.521103,201.35,1,2025-05,23,0
T007211,U03823,P00511,5,2025-05-12 23:35:56.521103,162.6,2,2025-05,23,0
T020294,U02936,P00774,5,2025-05-12 23:40:00.521103,441.75,2,2025-05,23,0
T044563,U00979,P00086,5,2025-05-12 23:42:20.521103,166.03,1,2025-05,23,0
T044118,U04662,P00701,5,2025-05-12 23:47:10.521103,213.68,2,2025-05,23,0
T021739,U03971,P00402,3,2025-05-12 23:55:50.521103,478.64,3,2025-05,23,0
T045963,U00577,P00579,5,2025-05-13 00:19:23.521103,263.03,1,2025-05,0,1
T000120,U00629,P00421,5,2025-05-13 00:26:32.521103,352.05,3,2025-05,0,1
T038733,U01874,P00483,4,2025-05-13 00:43:29.521103,88.37,4,2025-05,0,1
T014478,U02297,P00419,3,2025-05-13 00:52:23.521103,208.45,1,2025-05,0,1
T002534,U04473,P00369,5,2025-05-13 00:57:03.521103,199.92,2,2025-05,0,1
T028100,U04017,P00160,4,2025-05-13 01:13:30.521103,247.03,4,2025-05,1,1
T020674,U04380,P00846,4,2025-05-13 01:26:45.521103,371.03,1,2025-05,1,1
T038794,U01944,P00638,5,2025-05-13 01:29:19.521103,122.66,3,2025-05,1,1
T035292,U01557,P00734,5,2025-05-13 01:46:42.521103,178.46,1,2025-05,1,1
T015825,U04840,P00667,5,2025-05-13 01:56:23.521103,187.15,3,2025-05,1,1
T027509,U04234,P00202,5,2025-05-13 02:19:56.521103,376.98,4,2025-05,2,1
T027310,U02449,P00807,2,2025-05-13 02:22:24.521103,114.96,3,2025-05,2,1
T045392,U03451,P00724,4,2025-05-13 02:53:35.521103,464.6,1,2025-05,2,1
T029062,U03550,P00712,5,2025-05-13 02:55:01.521103,401.61,4,2025-05,2,1
T046030,U04086,P00585,5,2025-05-13 03:00:18.521103,404.66,4,2025-05,3,1
T019494,U01696,P00993,5,2025-05-13 03:01:50.521103,463.72,4,2025-05,3,1
T019905,U04113,P00874,5,2025-05-13 03:20:22.521103,344.34,1,2025-05,3,1
T006774,U00985,P00134,4,2025-05-13 03:22:28.521103,424.84,3,2025-05,3,1
T027992,U00471,P00254,4,2025-05-13 03:33:23.521103,257.25,4,2025-05,3,1
T031297,U02182,P00313,5,2025-05-13 03:34:10.521103,332.71,3,2025-05,3,1
T024712,U01389,P00955,3,2025-05-13 03:34:41.521103,467.01,3,2025-05,3,1
T046499,U02550,P00554,2,2025-05-13 03:37:56.521103,313.83,4,2025-05,3,1
T037100,U00683,P00039,5,2025-05-13 03:38:51.521103,354.34,3,2025-05,3,1
T045975,U02497,P00125,2,2025-05-13 04:06:34.521103,116.44,2,2025-05,4,1
T042233,U03512,P00946,5,2025-05-13 04:22:18.521103,64.6,2,2025-05,4,1
T013305,U04397,P00694,4,2025-05-13 05:11:49.521103,152.36,3,2025-05,5,1
T048910,U04222,P00985,2,2025-05-13 05:13:47.521103,404.66,3,2025-05,5,1
T026069,U02913,P00860,5,2025-05-13 05:42:26.521103,424.61,4,2025-05,5,1
T015819,U03213,P00376,5,2025-05-13 06:03:29.521103,269.73,2,2025-05,6,1
T037305,U02139,P00840,4,2025-05-13 06:26:44.521103,373.24,3,2025-05,6,1
T013850,U01140,P00225,4,2025-05-13 06:33:37.521103,490.09,4,2025-05,6,1
T022252,U01855,P00035,4,2025-05-13 07:16:01.521103,222.37,2,2025-05,7,1
T005407,U02180,P00764,4,2025-05-13 07:49:06.521103,430.84,2,2025-05,7,1
T008792,U00613,P00181,5,2025-05-13 07:50:05.521103,286.33,1,2025-05,7,1
T034960,U02799,P00505,1,2025-05-13 07:54:27.521103,207.77,1,2025-05,7,1
T035442,U03910,P00778,5,2025-05-13 08:10:38.521103,52.73,3,2025-05,8,1
T035205,U04891,P00935,1,2025-05-13 08:31:27.521103,437.69,1,2025-05,8,1
T025131,U00733,P00338,5,2025-05-13 08:34:09.521103,251.59,2,2025-05,8,1
T049169,U02153,P00694,4,2025-05-13 08:52:33.521103,226.12,2,2025-05,8,1
T033914,U03186,P00003,5,2025-05-13 08:53:02.521103,132.01,4,2025-05,8,1
T003476,U02685,P00384,2,2025-05-13 09:05:41.521103,218.73,2,2025-05,9,1
T016258,U04440,P00164,3,2025-05-13 09:08:11.521103,80.4,4,2025-05,9,1
T036407,U02370,P00633,4,2025-05-13 09:13:32.521103,103.48,1,2025-05,9,1
T018123,U01703,P00324,4,2025-05-13 09:17:05.521103,97.91,2,2025-05,9,1
T024445,U03227,P00086,5,2025-05-13 09:24:13.521103,228.88,3,2025-05,9,1
T010449,U01032,P00223,3,2025-05-13 09:27:16.521103,200.95,1,2025-05,9,1
T031184,U00246,P00028,4,2025-05-13 09:37:24.521103,306.36,1,2025-05,9,1
T002854,U01600,P00068,4,2025-05-13 09:43:08.521103,167.87,1,2025-05,9,1
T023599,U01085,P00257,5,2025-05-13 09:46:05.521103,381.27,4,2025-05,9,1
T019241,U02170,P00722,5,2025-05-13 09:54:02.521103,192.88,2,2025-05,9,1
T024339,U01588,P00728,5,2025-05-13 09:59:05.521103,53.07,3,2025-05,9,1
T022828,U00804,P00863,5,2025-05-13 09:59:23.521103,176.28,1,2025-05,9,1
T031555,U02726,P00468,5,2025-05-13 10:15:06.521103,288.26,2,2025-05,10,1
T014318,U00572,P00338,4,2025-05-13 10:21:21.521103,191.22,3,2025-05,10,1
T046292,U03069,P00839,5,2025-05-13 11:17:43.521103,9.24,2,2025-05,11,1
T046216,U01808,P00459,4,2025-05-13 11:20:51.521103,104.92,1,2025-05,11,1
T033228,U04810,P00218,5,2025-05-13 11:21:14.521103,330.51,2,2025-05,11,1
